1,3,"enp0s10",1658484943.563456,"1.5.5 (417daa7 - Jul 15 2022 20:33:42)","1.7.3 (92ce3808)"
999,3,"enp0s10",1658484985.784606,"int",43,"10.0.0.12","10.0.1.12",7465,614570,407,0,0,5705,0,0,0,0,"99.178.354.658"
999,3,"enp0s10",1658484986.784835,"int",44,"10.0.0.11","10.0.1.11",790,315590,209,120,0,5117,1,0,94,3,"99.178.354.658"
999,3,"enp0s10",1658484986.784835,"int",44,"10.0.0.11","10.0.1.11",22783,1214878,811,0,0,32878,0,0,0,0,"99.178.376.658"
999,3,"enp0s10",1658484986.784835,"int",44,"10.0.0.12","10.0.1.12",8813,708190,469,0,0,7155,0,0,0,0,"99.178.354.658"
999,3,"enp0s10",1658484987.785072,"int",45,"10.0.0.11","10.0.1.11",879,341260,226,128,0,5605,1,0,83,3,"99.178.354.658"
999,3,"enp0s10",1658484987.785072,"int",45,"10.0.0.11","10.0.1.11",24888,1234352,824,0,0,33506,0,0,0,0,"99.178.376.658"
999,3,"enp0s10",1658484987.785072,"int",45,"10.0.0.12","10.0.1.12",8960,440920,292,0,0,4443,0,0,0,0,"99.178.354.658"
200,3,"enp0s10",1658484988.772776,95709,51,95557,0,106629965,0
999,3,"enp0s10",1658484988.785189,"int",46,"10.0.0.11","10.0.1.11",902,514910,341,192,0,8460,1,0,93,2,"99.178.354.658"
999,3,"enp0s10",1658484988.785189,"int",46,"10.0.0.11","10.0.1.11",25185,1244838,831,0,0,34623,0,0,0,0,"99.178.376.658"
999,3,"enp0s10",1658484988.785189,"int",46,"10.0.0.12","10.0.1.12",11150,597960,396,0,0,7249,0,0,0,0,"99.178.354.658"
999,3,"enp0s10",1658484989.786149,"int",47,"10.0.0.11","10.0.1.11",842,431860,286,158,0,7484,1,0,79,2,"99.178.354.658"
999,3,"enp0s10",1658484989.786149,"int",47,"10.0.0.11","10.0.1.11",24209,1234352,824,0,0,34938,0,0,0,0,"99.178.376.658"
999,3,"enp0s10",1658484989.786149,"int",47,"10.0.0.12","10.0.1.12",9467,650810,431,0,0,7607,0,0,0,0,"99.178.354.658"
999,3,"enp0s10",1658484990.786270,"int",48,"10.0.0.11","10.0.1.11",814,508870,337,193,0,9079,1,0,95,3,"99.178.354.658"
999,3,"enp0s10",1658484990.786270,"int",48,"10.0.0.11","10.0.1.11",26393,1228360,820,0,0,34289,0,0,0,0,"99.178.376.658"
999,3,"enp0s10",1658484990.786270,"int",48,"10.0.0.12","10.0.1.12",12318,490750,325,0,0,6538,0,0,0,0,"99.178.354.658"
999,3,"enp0s10",1658484991.786334,"int",49,"10.0.0.11","10.0.1.11",946,283880,188,118,0,5490,1,0,55,2,"99.178.354.658"
999,3,"enp0s10",1658484991.786334,"int",49,"10.0.0.11","10.0.1.11",26289,1012648,676,0,0,27176,0,0,0,0,"99.178.376.658"
999,3,"enp0s10",1658484991.786334,"int",49,"10.0.0.12","10.0.1.12",12633,363910,241,0,0,4679,0,0,0,0,"99.178.354.658"
999,3,"enp0s10",1658484992.786536,"int",50,"10.0.0.11","10.0.1.11",3183,521008,352,1,0,16453,1,0,1,2,"99.178.354.658"
999,3,"enp0s10",1658484992.786536,"int",50,"10.0.0.11","10.0.1.11",39271,413448,276,0,0,11316,0,0,0,0,"99.178.376.658"
999,3,"enp0s10",1658484992.786536,"int",50,"10.0.0.12","10.0.1.12",46645,12080,8,0,0,544,0,0,0,0,"99.178.354.658"
200,3,"enp0s10",1658484993.772947,104390,51,104233,0,116626721,0
999,3,"enp0s10",1658484993.786692,"int",51,"10.0.0.11","10.0.1.11",18037,2719624,1812,0,0,287411,1,0,0,2,"99.178.354.658"
